MATR_ALUNO;COD_CURSO;CURSO;NOME_CURSO;COD_ATIV_CURRIC;NOME_ATIV_CURRIC;MEDIA_FINAL;DESCR_SITUACAO_1;ANO;DESCR_PERIODO;SITUACAO_ITEM;PERIODIZADO;FORMA_INGRESSO;PSELETIVO;COTA;ANO_INGRESSO;EXP_PROG;REPET;IEM012;IEM011;SEXO;IDADE;NU_NOTA_L;NU_NOTA_CH;NU_NOTA_CN;NU_NOTA_M;NU_NOTA_R;MedEnem;CR;N_LOGINS;N_TESTES;N_SUBMISSOES;N_EX_CORRETOS;N_EX_NCORRETOS;TOTAL_TEMPO_IDE_SEG
21753476;FT11;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;6,87;Aprovado;2017; 1° Semestre;1;yes;SISU - AC (Ampla Concorrência);SISU;AC;2017;no;0;1,25;5;M;17;632,9;639,7;637,8;593,4;620;624,76;4,283333333;28;301;117;36;2;14485
21752761;FT11;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;8,71;Aprovado;2017; 1° Semestre;1;yes;SISU - PPI1 (Esc. Pub., Renda até 1.5);SISU;Renda;2017;no;0;6,72;0,56;F;17;618,7;655,8;566,5;587,2;800;645,64;6,545;67;625;211;78;2;71363
21753479;FT11;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;9,39;Aprovado;2017; 1° Semestre;1;yes;SISU - AC (Ampla Concorrência);SISU;AC;2017;no;0;8,03;6,32;M;18;500,7;544,1;569;685;700;599,76;7,256666667;120;515;230;76;1;39342
21603487;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;6,21;Aprovado;2017; 1° Semestre;1;yes;SISU - PPI1 (Esc. Pub., Renda até 1.5);SISU;Renda;2016;no;0;4,33;1,69;M;18;613,7;630,9;526,8;511,5;720;600,58;5,045833333;36;19;93;72;0;4454
21602240;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;8,19;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2016;no;0;5,83;5,21;F;19;548,9;572,2;526,5;592,1;600;567,94;5,704666667;73;172;140;84;2;9376
21602242;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;7,07;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2016;yes;0;5,17;4,07;F;20;589,1;637;487,3;402,6;660;555,2;5,9325;49;144;132;67;2;10165
21456912;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;6,16;Aprovado;2017; 1° Semestre;1;no;SISU - AC (Ampla Concorrência);SISU;AC;2014;no;1;1,67;1,47;F;22;569,5;622,6;567;617;960;667,22;3,594418605;91;613;550;51;8;35773
21452666;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;6,51;Aprovado;2017; 1° Semestre;1;no;PSC - AC (Ampla Concorrência);PSC;AC;2014;no;1;4,67;1,8;M;20;532;508;618,1;612,5;480;550,12;4,246410256;60;102;131;53;2;7939
21602239;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;8,4;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2016;no;0;5,5;5,23;F;19;626,4;646,8;518,4;617;680;617,72;6,22;67;224;170;87;0;23563
21453480;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;5,33;Aprovado;2017; 1° Semestre;1;no;PSC - AC (Ampla Concorrência);PSC;AC;2014;no;1;5,72;5,03;M;21;504,5;538,6;494,1;739,8;640;583,4;5,592666667;129;191;298;60;3;20700
21602247;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;7,93;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI1 (Esc. Pub., Renda até 1.5);PSC;Renda;2016;no;0;2,67;0,44;F;18;470,5;537,2;426;461;520;482,94;3,418571429;99;195;109;77;2;12997
21650059;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;8,19;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2016;no;0;5;2,66;F;19;487,9;536,5;469,8;398,2;540;486,48;5,813333333;60;215;126;84;0;14667
21601485;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;9,99;Aprovado;2017; 1° Semestre;1;yes;SISU - PPI1 (Esc. Pub., Renda até 1.5);SISU;Renda;2016;no;0;5,17;6;M;18;596,6;635,4;621;583,8;680;623,36;5,726666667;150;1329;406;86;1;76448
21650057;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;7,95;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2016;no;0;2,83;0,14;M;19;576,5;610;460;382,9;480;501,88;3,882727273;94;183;234;87;0;15313
21551329;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;8,46;Aprovado;2017; 1° Semestre;1;no;SISU - PPI1 (Esc. Pub., Renda até 1.5);SISU;Renda;2015;no;0;7,1;4,59;M;31;507,3;615,3;546;719,7;760;629,66;4,325;309;1036;194;87;0;80534
21554908;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;5;Aprovado;2017; 1° Semestre;1;no;PSC - AC (Ampla Concorrência);PSC;AC;2015;no;1;5;3,23;M;21;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;4,401538462;64;106;126;51;4;5732
21351438;FT06;IE17;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;6,23;Aprovado;2017; 1° Semestre;1;no;SISU - AC (Ampla Concorrência);SISU;AC;2013;yes;0;5,23;6,5;M;21;551,2;654,3;573,2;664,9;740;636,72;5,865;65;397;180;61;4;32158
21601207;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;10;Aprovado;2017; 1° Semestre;1;yes;SISU - AC (Ampla Concorrência);SISU;AC;2016;yes;0;6,5;7,67;F;18;607,5;650,3;597,1;792,1;740;677,4;7,964375;99;728;227;87;0;54613
21602250;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;6,54;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI2 (Esc. Pub., Independe Renda);PSC;NRenda;2016;no;0;6,17;4,18;M;19;553,7;616,4;560,6;499,8;640;574,1;6,91;59;760;271;87;0;62083
21602241;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;8,95;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2016;yes;0;6,5;5,12;F;18;591,9;656,5;607,9;548,4;700;620,94;6,8925;60;288;196;83;1;31748
21603635;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;8,8;Aprovado;2017; 1° Semestre;1;yes;SISU - AC (Ampla Concorrência);SISU;AC;2016;no;0;5,33;4,06;M;19;595,7;644,7;577,7;809,7;640;653,56;5,305333333;50;183;207;87;0;19001
21601571;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;6,95;Aprovado;2017; 1° Semestre;1;yes;SISU - PPI2 (Esc. Pub., Independe Renda);SISU;NRenda;2016;yes;0;0;5;M;21;542,4;555,3;598,4;755,4;700;630,3;2,304615385;90;222;128;54;4;20896
21600496;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;9,49;Aprovado;2017; 1° Semestre;1;yes;SISU - AC (Ampla Concorrência);SISU;AC;2016;yes;0;6,5;6,25;F;19;650,4;617,1;499,4;676,7;940;676,72;7,66;85;1715;195;87;0;105873
21602244;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;7,61;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI1 (Esc. Pub., Renda até 1.5);PSC;Renda;2016;no;0;6,17;6,46;F;19;521,6;585,4;525,6;630,5;760;604,62;7,02;83;225;128;87;0;14428
21601572;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;5,07;Aprovado;2017; 1° Semestre;1;yes;SISU - PPI2 (Esc. Pub., Independe Renda);SISU;NRenda;2016;yes;0;7;4,02;F;21;578,2;641,6;550,4;743,6;640;630,76;6,770666667;60;294;220;87;0;24591
21650055;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;6,13;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2016;no;0;5;3,07;M;18;493;549,3;528,7;441,6;600;522,52;4,910666667;46;75;133;69;0;7633
21602253;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;7,06;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI2 (Esc. Pub., Independe Renda);PSC;NRenda;2016;no;0;5;1,88;M;18;562,1;614,8;541,5;594,2;580;578,52;4,961666667;54;383;257;74;0;10889
21651619;FT06;FT02-ET;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;5,57;Aprovado;2017; 1° Semestre;1;no;Mandado Judicial;Outro;AC;2016;yes;1;1,56;#N/D;M;19;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;4,765;178;606;382;77;5;41494
21650058;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;6,79;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2016;yes;0;6;6,56;M;19;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;7,30875;143;591;170;85;0;39788
21602243;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;8,21;Aprovado;2017; 1° Semestre;1;yes;PSC - NDC2 (Esc. Pub., Independe Renda);PSC;NRenda;2016;no;0;5;0,66;M;18;410,2;516;371,9;396,6;480;434,94;3,9775;83;91;275;87;0;8998
21353714;FT06;IE15;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;8,87;Aprovado;2017; 1° Semestre;1;no;PSC - AC (Ampla Concorrência);PSC;AC;2013;yes;0;7,2;6,17;M;23;520,3;634,5;537;432,6;600;544,88;6,685;72;399;197;73;0;31122
21601208;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;9,99;Aprovado;2017; 1° Semestre;1;yes;SISU - AC (Ampla Concorrência);SISU;AC;2016;no;0;5,5;5,05;M;19;584,9;662;589,7;666;880;676,52;6,647058824;72;266;313;86;1;26338
21602252;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;4,22;Reprovado por Nota;2017; 1° Semestre;2;yes;PSC - PPI2 (Esc. Pub., Independe Renda);PSC;NRenda;2016;no;0;0;0,16;M;18;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;1,921818182;36;13;107;85;0;4349
21650299;FT06;FT06;Engenharia de Produção;IEC081;INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES;9,65;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI2 (Esc. Pub., Independe Renda);PSC;NRenda;2016;no;0;5;4,19;M;18;490,4;557,6;479,9;526,5;600;530,88;6,761875;62;337;127;78;0;25348
21751518;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;7,01;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI1 (Esc. Pub., Renda até 1.5);PSC;Renda;2017;no;0;1;3,79;M;18;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;5,935;72;504;175;73;1;36597
21750638;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;8,49;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2017;yes;0;6,77;8,53;F;17;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;8,558333333;119;918;144;77;1;69300
21750636;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;10;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2017;yes;0;7,23;10;M;18;575,7;677,6;643,8;775,5;700;674,52;8,518333333;144;407;153;87;0;32599
21353246;FT09;FT08;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;5,14;Aprovado;2017; 1° Semestre;1;no;PSC - AC (Ampla Concorrência);PSC;AC;2013;no;1;5,83;5,27;F;21;488,9;604,1;569,1;542,5;660;572,92;3,489666667;109;343;168;77;2;35287
21752803;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;7,08;Aprovado;2017; 1° Semestre;1;yes;SISU - AC (Ampla Concorrência);SISU;AC;2017;yes;0;7,53;9,73;M;18;608,5;627,7;658,2;773,1;720;677,5;8,516666667;60;469;107;62;3;42676
21750257;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;7,71;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI1 (Esc. Pub., Renda até 1.5);PSC;Renda;2017;yes;0;0,28;1,3;M;17;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;3,498333333;114;462;192;80;1;42310
21750313;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;7,21;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI2 (Esc. Pub., Independe Renda);PSC;NRenda;2017;no;0;5,02;6,14;F;17;497,5;552,7;620,3;662,3;640;594,56;6,968333333;77;362;166;80;2;39277
21751516;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;9,31;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI1 (Esc. Pub., Renda até 1.5);PSC;Renda;2017;no;0;7,83;9,57;M;18;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;8,371666667;236;1271;296;86;1;84214
21752796;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;3,2;Reprovado por Nota;2017; 1° Semestre;2;yes;SISU - PPI2 (Esc. Pub., Independe Renda);SISU;NRenda;2017;no;0;0;0,81;M;20;639,1;671,6;659,1;637,5;800;681,46;5,238333333;189;686;248;78;1;44811
21752794;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;6,77;Aprovado;2017; 1° Semestre;1;yes;SISU - NDC2 (Esc. Pub., Independe Renda);SISU;NRenda;2017;yes;0;0;9,7;M;29;627,9;725,9;670,6;786,3;720;706,14;7,17;99;530;223;63;0;39534
21754221;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;6,71;Aprovado;2017; 1° Semestre;1;yes;SISU - PPI2 (Esc. Pub., Independe Renda);SISU;NRenda;2017;no;0;0,67;1,86;F;17;571,5;599,4;532,7;534,5;760;599,62;5,66;119;610;175;81;1;59679
21753409;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;9,91;Aprovado;2017; 1° Semestre;1;yes;SISU - AC (Ampla Concorrência);SISU;AC;2017;yes;0;5,52;7,48;M;18;627;683,9;650,9;835,4;540;667,44;7,725;104;462;239;74;1;25024
21750066;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;10;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2017;yes;0;5,61;9,13;M;17;576,3;592,7;651,6;778,3;580;635,78;7,733333333;117;941;304;87;0;66640
21751517;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;5,72;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI1 (Esc. Pub., Renda até 1.5);PSC;Renda;2017;no;0;0;3,03;M;18;552,6;578,4;552,3;641,9;640;593,04;5,9;141;310;182;87;0;23149
21750637;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;9,96;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2017;yes;0;6,14;6,01;M;18;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;7,613333333;95;472;304;82;0;32702
21750065;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;6,47;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2017;yes;0;4,62;5,74;M;19;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;6,626666667;62;670;252;60;1;40675
21752797;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;5,1;Aprovado;2017; 1° Semestre;1;yes;SISU - PPI2 (Esc. Pub., Independe Renda);SISU;NRenda;2017;yes;0;0,4;3,21;M;21;588,3;681,3;634,5;615,2;860;675,86;6,193333333;82;541;178;73;1;49766
21753591;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;4,8;Reprovado por Nota;2017; 1° Semestre;2;yes;SISU - PPI1 (Esc. Pub., Renda até 1.5);SISU;Renda;2017;no;0;0,96;1,94;M;22;598,3;646,4;593;663,5;660;632,24;5,091666667;154;518;189;75;0;38716
21755063;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;2,11;Reprovado por Nota;2017; 1° Semestre;2;yes;PSC - NDC2 (Esc. Pub., Independe Renda);PSC;NRenda;2017;no;0;0,56;0,49;M;17;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;5,06;204;408;149;71;0;23557
21754110;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;5,13;Aprovado;2017; 1° Semestre;1;yes;SISU - PPI1 (Esc. Pub., Renda até 1.5);SISU;Renda;2017;no;0;0,11;1,67;M;18;528,1;538,3;428,5;613,2;800;581,62;4,183333333;65;643;154;66;1;35381
21750639;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;3,33;Reprovado por Nota;2017; 1° Semestre;2;yes;PSC - AC (Ampla Concorrência);PSC;AC;2017;no;0;1,11;1,59;M;17;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;3,383333333;61;566;132;48;1;38295
21752802;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;5,23;Aprovado;2017; 1° Semestre;1;yes;SISU - AC (Ampla Concorrência);SISU;AC;2017;no;0;4,23;6,04;M;20;664,6;636,1;601,5;788,5;760;690,14;7,445;104;311;145;66;0;20479
21751925;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;10;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI2 (Esc. Pub., Independe Renda);PSC;NRenda;2017;no;0;8,13;10;F;17;652,1;671,3;625;714,8;680;668,64;8,423333333;159;1355;286;87;0;71053
21750314;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;8,74;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI2 (Esc. Pub., Independe Renda);PSC;NRenda;2017;yes;0;6,54;6;M;17;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;7,186666667;79;1365;366;85;2;78739
21754916;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;5,39;Aprovado;2017; 1° Semestre;1;yes;SISU - AC (Ampla Concorrência);SISU;AC;2017;no;0;1;2,09;M;18;537,8;623,7;569,2;747;760;647,54;4,673333333;61;271;130;76;0;16230
21753867;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;2,36;Reprovado por Nota;2017; 1° Semestre;2;yes;PSC - PPI1 (Esc. Pub., Renda até 1.5);PSC;Renda;2017;no;0;0,56;2,2;F;18;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;5,525;286;364;138;60;2;34728
21754111;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;8,9;Aprovado;2017; 1° Semestre;1;yes;SISU - PPI1 (Esc. Pub., Renda até 1.5);SISU;Renda;2017;no;0;0,11;2,38;M;19;551,4;523,6;500,8;608,7;680;572,9;5,713333333;100;504;259;87;0;42140
21752801;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;4,37;Reprovado por Nota;2017; 1° Semestre;2;yes;SISU - NDC1 (Esc. Pub., Renda até 1.5);SISU;Renda;2017;yes;0;6,3;6,5;F;19;617,4;655,2;599,6;550,9;820;648,62;6,588571429;46;378;338;77;1;40296
21100648;FT09;FT11;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;5,1;Aprovado;2017; 1° Semestre;1;no;PSC - Processo Seletivo Contínuo;PSC;AC;2011;no;1;6;5,95;F;23;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;4,243333333;107;1107;424;82;3;78894
21752795;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;5,7;Aprovado;2017; 1° Semestre;1;yes;SISU - AC (Ampla Concorrência);SISU;AC;2017;no;0;0,11;0,36;M;30;469,4;640,1;675,5;874,5;760;683,9;5,105;122;722;225;84;1;41327
21750185;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;8,28;Aprovado;2017; 1° Semestre;1;yes;PSC - NDC1 (Esc. Pub., Renda até 1.5);PSC;Renda;2017;no;0;0;1,18;F;19;581,7;563,7;610,2;525,3;800;616,18;5,301666667;97;914;253;87;0;84689
21753408;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;3,39;Reprovado por Nota;2017; 1° Semestre;2;yes;SISU - AC (Ampla Concorrência);SISU;AC;2017;yes;0;0,89;5,69;M;19;641,4;656,7;687,2;562,7;800;669,6;2,71;159;0;0;0;0;0
21752800;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;4,36;Reprovado por Nota;2017; 1° Semestre;2;yes;SISU - AC (Ampla Concorrência);SISU;AC;2017;no;0;5;5,2;M;19;673,3;662,6;628,8;714;780;691,74;3,993333333;80;481;112;41;4;23534
21753793;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;7,68;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2017;no;0;1,56;4,5;M;19;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;4,605;197;1364;426;75;2;64532
21750009;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;6;Aprovado;2017; 1° Semestre;1;yes;Mandado Judicial;Outro;AC;2017;yes;0;0,67;0,66;M;17;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;4,971666667;65;174;124;64;0;21709
21751926;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;7,73;Aprovado;2017; 1° Semestre;1;yes;PSC - PPI2 (Esc. Pub., Independe Renda);PSC;NRenda;2017;no;0;7,07;9,98;M;18;623,7;680,8;666,7;674,5;760;681,14;8,806666667;79;799;269;82;0;48656
21754109;FT09;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;2,03;Reprovado por Nota;2017; 1° Semestre;2;yes;SISU - PPI1 (Esc. Pub., Renda até 1.5);SISU;Renda;2017;yes;0;0,11;2,82;M;20;544,5;596,1;584,5;597;720;608,42;5,513333333;69;297;129;50;9;32627
21750052;FT12;FT12;Engenharia Química;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;6,1;Aprovado;2017; 1° Semestre;1;yes;PSC - AC (Ampla Concorrência);PSC;AC;2017;no;0;7;8,75;F;17;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;6,2;123;1046;391;87;0;100775
21752808;FT12;FT12;Engenharia Química;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;9,67;Aprovado;2017; 1° Semestre;1;yes;SISU - PPI1 (Esc. Pub., Renda até 1.5);SISU;Renda;2017;yes;0;5,55;5,27;M;18;639,2;617,1;636,9;676,2;660;645,88;5,795;108;613;243;86;1;87312
21750053;FT12;FT12;Engenharia Química;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;2,2;Reprovado por Nota;2017; 1° Semestre;2;yes;PSC - AC (Ampla Concorrência);PSC;AC;2017;yes;0;7,57;5,5;F;17;586,3;586,5;531,9;574,3;680;591,8;5,995;101;677;410;82;2;91529
